UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,707.01,1,7,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,639.61,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,595.03,1,5,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,617.74,1,4,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,700.66,1,12,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,510.00,1,2,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,610.87,1,5,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,690.29,1,18,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,579.50,1,7,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,694.96,1,14,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,689.28,1,19,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,779.37,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,681.96,1,24,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,614.06,1,4,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,744.99,1,6,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,682.31,1,7,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,659.38,1,6,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,A,741.97,1,10,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,714.67,1,18,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,711.66,1,21,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,656.59,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,741.00,1,11,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,712.40,1,20,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,684.66,1,6,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,723.98,1,15,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,673.88,1,2,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,658.17,1,8,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,742.54,1,9,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,744.88,1,7,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,718.54,1,17,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,679.60,1,8,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,739.66,1,12,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,708.14,1,22,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,707.43,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,757.72,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,748.48,1,4,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,657.47,1,9,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,8,H,545.42,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,739.09,1,13,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,8,D,583.90,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,713.86,1,19,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,726.53,1,14,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,B,631.27,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,745.25,1,5,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,691.72,1,2,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,658.31,1,7,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,695.57,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,692.89,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,707.89,1,23,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,743.69,1,8,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,679.60,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,690.23,1,3,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,686.16,1,5,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,663.89,1,5,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,672.91,1,3,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,665.28,1,4,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,719.55,1,16,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,688.71,1,4,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,671.81,1,1,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,755.94,1,2,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,750.90,1,3,EDUCACAO FISICA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,C,749.74,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,709.17,1,13,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,701.98,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,715.11,2,10,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,707.74,1,3,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,766.79,1,22,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,782.39,1,7,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,708.33,1,14,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,737.13,1,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,763.36,1,25,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,727.91,1,5,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,702.15,1,5,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,684.93,2,14,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,B,684.57,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,733.17,1,3,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,785.95,1,5,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,772.18,2,12,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,687.52,2,10,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,760.25,2,30,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,753.04,2,38,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,733.90,1,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,686.44,2,12,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,745.78,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,4,D,557.96,2,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,767.18,1,20,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,C,750.55,2,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,691.09,1,9,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,789.89,1,4,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,780.30,2,9,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,767.45,2,19,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,726.84,1,6,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,781.64,1,8,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,762.19,1,26,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,729.30,1,4,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,783.29,2,6,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,772.57,1,11,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,747.65,2,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,770.24,1,14,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,740.83,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,685.04,2,13,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,771.43,1,13,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,710.34,1,12,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,774.77,1,10,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,722.55,2,8,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,796.82,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,679.80,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,753.10,2,36,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,687.48,2,11,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,756.07,2,35,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,699.89,1,7,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,750.77,2,41,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,768.99,2,17,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,681.80,2,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,615.05,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,759.62,2,32,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,761.64,1,27,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,714.32,2,11,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,719.73,2,9,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,707.26,2,4,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,707.89,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,698.41,1,8,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,707.94,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,767.58,2,18,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,765.93,1,23,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,700.77,1,6,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,750.73,2,42,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,683.96,2,15,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,794.88,1,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,760.58,2,29,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,734.87,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,759.75,1,31,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,767.01,1,21,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,A,791.96,1,3,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,769.30,2,16,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,682.88,2,16,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,763.84,2,24,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,752.03,2,39,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,756.29,2,34,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,739.71,1,1,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,761.18,1,28,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,F,696.48,2,2,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,753.08,2,37,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,759.09,2,33,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,769.47,1,15,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,752.03,2,40,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,724.42,1,7,ENFERMAGEM,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,758.82,1,8,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,764.76,1,7,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,810.46,2,3,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,797.57,1,4,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,652.28,2,4,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,677.16,2,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,643.15,1,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,858.18,1,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,549.56,1,3,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,689.96,1,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,628.41,1,6,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,719.29,2,19,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,734.60,1,16,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,582.87,2,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,J,701.84,2,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,J,691.46,1,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,672.56,1,3,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,719.64,2,18,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,743.45,2,10,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,590.11,2,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,734.51,2,17,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,714.54,2,20,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,673.68,2,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,688.18,1,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,527.78,1,4,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,758.45,2,9,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,795.12,1,5,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,741.71,2,12,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,652.04,2,5,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,811.78,2,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,735.06,1,15,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,741.29,1,14,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,742.15,1,11,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,637.45,1,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,567.27,2,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,639.28,2,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,774.88,1,6,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,741.71,2,13,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,682.48,1,2,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,608.94,2,1,ENGENHARIA BIOMEDICA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,602.69,1,7,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,645.70,2,2,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,703.65,2,1,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,677.64,2,7,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,715.90,2,25,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,674.65,2,8,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,609.97,1,5,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,720.04,2,23,ENGENHARIA CIVIL,BACHARELADO,VESPERTINO,BELEM
