UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,733.37,1,6,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,639.67,1,3,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,F,639.58,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,667.79,1,6,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,650.96,1,8,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,634.22,1,5,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,639.17,1,4,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,727.43,1,9,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,701.65,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,754.56,1,2,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,725.12,1,10,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,714.41,1,17,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,616.20,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,624.45,1,7,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,619.85,1,8,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,725.05,1,11,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,695.90,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,648.78,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,694.83,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,744.83,1,3,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,735.04,1,5,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,676.19,1,4,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,728.38,1,8,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,707.87,1,18,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,705.34,1,21,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,706.62,1,19,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,702.94,1,22,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,639.89,1,2,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,10,D,548.09,1,1,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,666.58,1,7,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,719.86,1,13,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,618.29,1,9,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,633.40,1,6,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,716.23,1,15,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,678.17,1,2,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,742.79,1,4,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,730.27,1,7,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,668.69,1,5,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,716.19,1,16,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,706.55,1,20,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,721.03,1,12,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,718.87,1,14,ADMINISTRAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,650.12,1,3,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,695.00,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,722.02,1,14,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,719.69,1,16,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,744.52,1,6,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,750.68,1,4,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,731.98,1,9,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,704.42,1,21,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,675.14,1,6,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,671.75,1,8,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,720.61,1,15,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,685.28,1,4,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,736.82,1,8,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,758.45,1,3,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,719.47,1,17,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,672.45,1,7,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,685.08,1,5,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,710.75,1,19,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,641.89,1,7,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,696.92,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,632.50,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,740.50,1,7,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,712.36,1,18,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,708.75,1,20,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,645.63,1,6,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,658.75,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,648.82,1,4,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,662.82,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,637.08,1,9,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,687.41,1,3,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,694.21,1,2,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,723.93,1,13,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,782.10,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,663.30,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,647.17,1,5,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,726.55,1,12,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,637.54,1,8,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,728.00,1,11,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,747.34,1,5,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,C,699.53,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,691.42,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,701.84,1,22,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,729.74,1,10,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,693.99,1,1,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,656.15,1,2,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,779.39,1,2,ADMINISTRAÇÃO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,811.82,1,4,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,708.66,1,5,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,808.48,1,5,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,699.95,1,6,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,787.45,1,15,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,836.57,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,829.86,1,3,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,702.46,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,796.71,1,10,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,806.83,1,6,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,10,D,626.49,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,792.20,1,13,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,702.02,1,3,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,730.71,1,3,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,792.42,1,12,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,832.02,1,2,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,759.55,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,701.58,1,4,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,790.97,1,14,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,742.61,1,2,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,800.27,1,7,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,794.66,1,11,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,797.10,1,9,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,701.12,1,5,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,696.32,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,8,H,623.17,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,749.41,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,715.13,1,4,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,701.16,1,1,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,702.09,1,2,ARQUITETURA E URBANISMO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,797.96,1,8,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,799.66,1,4,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,800.18,1,3,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,804.39,1,2,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,718.10,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,710.27,1,2,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,762.06,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,675.07,1,5,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,679.73,1,2,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,773.12,1,12,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,799.02,1,5,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,708.20,1,4,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,780.58,1,8,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,771.54,1,13,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,791.49,1,6,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,718.50,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,776.80,1,9,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,708.58,1,3,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,768.24,1,14,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,783.95,1,7,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,707.39,1,5,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,673.60,1,6,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,676.46,1,4,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,663.30,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,776.62,1,10,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,768.06,1,15,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,776.34,1,11,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,691.37,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,814.68,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,680.48,1,1,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,678.50,1,3,ARQUITETURA E URBANISMO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,621.06,1,16,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,529.54,1,5,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,692.34,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,613.25,1,20,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,546.83,1,5,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,665.96,1,5,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,588.92,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,602.65,1,7,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,614.79,1,18,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,550.40,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,551.12,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,509.26,1,6,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,637.96,1,11,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,572.62,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,561.75,1,4,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,597.21,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,631.40,1,13,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,H,598.55,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,E,595.65,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,658.31,1,7,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,630.34,1,14,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,647.33,1,9,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,545.20,1,4,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,625.42,1,15,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,665.39,1,6,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,619.30,1,17,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,C,612.50,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,585.00,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,715.95,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,631.91,1,12,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,647.77,1,8,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,554.49,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,566.90,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,J,582.78,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,606.28,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,613.93,1,19,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,670.65,1,4,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,693.22,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,646.38,1,10,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,E,568.70,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,801.37,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
